source	record_id	pdb_id	uniprot_acc	therapeutic	arm	status	error
Thera-SAbDab	pdb_000021tw-A2	21tw	P01375	Ozoralizumab	0	variable_domain_not_exactly_located	
Thera-SAbDab	pdb_000021tw-A2	21tw	P01375	Ozoralizumab	0	variable_domain_not_exactly_located	
Thera-SAbDab	pdb_00002osl-A-B	2osl	P11836	Ripertamab	0	mapped	
Thera-SAbDab	pdb_00002osl-A-B	2osl	P11836	Rituximab	0	mapped	
Thera-SAbDab	pdb_00002osl-A-B	2osl	P11836	Eramkafusp	0	mapped	
Thera-SAbDab	pdb_00002osl-H-L	2osl	P11836	Ripertamab	0	mapped	
Thera-SAbDab	pdb_00002osl-H-L	2osl	P11836	Rituximab	0	mapped	
Thera-SAbDab	pdb_00002osl-H-L	2osl	P11836	Eramkafusp	0	mapped	
Thera-SAbDab	pdb_00002qqn-H-L	2qqn	O14786	Vesencumab	0	mapped	
Thera-SAbDab	pdb_00003b2u-C-D	3b2u	P00533	Necitumumab	0	mapped	
Thera-SAbDab	pdb_00003b2u-F-G	3b2u	P00533	Necitumumab	0	mapped	
Thera-SAbDab	pdb_00003b2u-H-L	3b2u	P00533	Necitumumab	0	mapped	
Thera-SAbDab	pdb_00003b2u-J-K	3b2u	P00533	Necitumumab	0	mapped	
Thera-SAbDab	pdb_00003b2u-N-O	3b2u	P00533	Necitumumab	0	mapped	
Thera-SAbDab	pdb_00003b2u-Q-R	3b2u	P00533	Necitumumab	0	mapped	
Thera-SAbDab	pdb_00003b2u-T-U	3b2u	P00533	Necitumumab	0	mapped	
Thera-SAbDab	pdb_00003b2u-W-X	3b2u	P00533	Necitumumab	0	mapped	
Thera-SAbDab	pdb_00003b2v-H-L	3b2v	P00533	Necitumumab	0	mapped	
Thera-SAbDab	pdb_00003bky-H-L	3bky	P11836	Ibritumomab	0	mapped	
Thera-SAbDab	pdb_00003eo1-B-A	3eo1	P10600	Fresolimumab	0	mapped	
Thera-SAbDab	pdb_00003eo1-B-A	3eo1	P10600	Fresolimumab	0	mapped	
Thera-SAbDab	pdb_00003eo1-E-D	3eo1	P10600	Fresolimumab	0	mapped	
Thera-SAbDab	pdb_00003eo1-E-D	3eo1	P10600	Fresolimumab	0	mapped	
Thera-SAbDab	pdb_00003eo1-H-G	3eo1	P10600	Fresolimumab	0	mapped	
Thera-SAbDab	pdb_00003eo1-H-G	3eo1	P10600	Fresolimumab	0	mapped	
Thera-SAbDab	pdb_00003eo1-K-J	3eo1	P10600	Fresolimumab	0	mapped	
Thera-SAbDab	pdb_00003eo1-K-J	3eo1	P10600	Fresolimumab	0	mapped	
Thera-SAbDab	pdb_00003eoa-B-A	3eoa	P20701	Efalizumab	0	mapped	
Thera-SAbDab	pdb_00003eoa-H-L	3eoa	P20701	Efalizumab	0	mapped	
Thera-SAbDab	pdb_00003eob-B-A	3eob	P20701	Efalizumab	0	mapped	
Thera-SAbDab	pdb_00003eob-H-L	3eob	P20701	Efalizumab	0	mapped	
Thera-SAbDab	pdb_00003iu3-A-B	3iu3	P01589	Basiliximab	0	mapped	
Thera-SAbDab	pdb_00003iu3-C-D	3iu3	P01589	Basiliximab	0	mapped	
Thera-SAbDab	pdb_00003iu3-H-L	3iu3	P01589	Basiliximab	0	mapped	
Thera-SAbDab	pdb_00003nfp-A-B	3nfp	P01589	Daclizumab	0	mapped	
Thera-SAbDab	pdb_00003nfp-H-L	3nfp	P01589	Daclizumab	0	mapped	
Thera-SAbDab	pdb_00003o2d-H-L	3o2d	P01730	Ibalizumab	0	mapped	
Thera-SAbDab	pdb_00003pp4-H-L	3pp4	P11836	Glofitamab	1	mapped	
Thera-SAbDab	pdb_00003pp4-H-L	3pp4	P11836	Obinutuzumab	0	mapped	
Thera-SAbDab	pdb_00003s36-H-L	3s36	P35968	Ramucirumab	0	mapped	
Thera-SAbDab	pdb_00003s37-H-L	3s37	P35968	Ramucirumab	0	mapped	
Thera-SAbDab	pdb_00003sqo-H-L	3sqo	Q8NBP7	Bococizumab	0	mapped	
Thera-SAbDab	pdb_00003u0t-B-A	3u0t	P05067	Ponezumab	0	mapped	
Thera-SAbDab	pdb_00003u0t-D-C	3u0t	P05067	Ponezumab	0	mapped	
Thera-SAbDab	pdb_00004cmh-B-C	4cmh	P28907	Isatuximab	0	mapped	
Thera-SAbDab	pdb_00004dtg-H-L	4dtg	P10646	Concizumab	0	mapped	
Thera-SAbDab	pdb_00004f3f-B-A	4f3f	Q13421	Amatuximab	0	mapped	
Thera-SAbDab	pdb_00004g3y-H-L	4g3y	P01375	Infliximab	0	mapped	
Thera-SAbDab	pdb_00004hcr-H-L	4hcr	Q13477	Ontamalimab	0	mapped	
Thera-SAbDab	pdb_00004hcr-M-N	4hcr	Q13477	Ontamalimab	0	mapped	
Thera-SAbDab	pdb_00004jzj-A-B	4jzj	P26951	Talacotuzumab	0	mapped	
Thera-SAbDab	pdb_00004jzj-A-B	4jzj	P26951	Bexatamig	0	mapped	
Thera-SAbDab	pdb_00004jzj-H-L	4jzj	P26951	Talacotuzumab	0	mapped	
Thera-SAbDab	pdb_00004jzj-H-L	4jzj	P26951	Bexatamig	0	mapped	
Thera-SAbDab	pdb_00004k3j-H-L	4k3j	P08581	Onartuzumab	0	mapped	
Thera-SAbDab	pdb_00004kro-D-C	4kro	P00533	Cetuximab	0	mapped	
Thera-SAbDab	pdb_00004kro-D-C	4kro	P00533	Ficerafusp	0	mapped	
Thera-SAbDab	pdb_00004krp-D-C	4krp	P00533	Cetuximab	0	mapped	
Thera-SAbDab	pdb_00004krp-D-C	4krp	P00533	Ficerafusp	0	mapped	
Thera-SAbDab	AACDB:794	4kv5	P01137	Fresolimumab	0	mapped	
Thera-SAbDab	AACDB:795	4kv5	P01137	Fresolimumab	0	mapped	
Thera-SAbDab	AACDB:796	4kv5	P01137	Fresolimumab	0	mapped	
Thera-SAbDab	AACDB:797	4kv5	P01137	Fresolimumab	0	mapped	
Thera-SAbDab	pdb_00004leo-A-B	4leo	P21860	Lumretuzumab	0	mapped	
Thera-SAbDab	pdb_00004liq-H-L	4liq	P07333	Emactuzumab	0	mapped	
Thera-SAbDab	pdb_00004mxv-F-E	4mxv	P01374	Pateclizumab	0	mapped	
Thera-SAbDab	pdb_00004mxv-H-L	4mxv	P01374	Pateclizumab	0	mapped	
Thera-SAbDab	pdb_00004mxv-Y-X	4mxv	P01374	Pateclizumab	0	mapped	
Thera-SAbDab	pdb_00004mxw-H-L	4mxw	P01374	Pateclizumab	0	mapped	
Thera-SAbDab	pdb_00004mxw-W-V	4mxw	P01374	Pateclizumab	0	mapped	
Thera-SAbDab	pdb_00004n90-D-E	4n90	P50591	Conatumumab	0	mapped	
Thera-SAbDab	pdb_00004n90-D-E	4n90	O14763	Conatumumab	0	mapped	
Thera-SAbDab	pdb_00004n90-F-G	4n90	P50591	Conatumumab	0	mapped	
Thera-SAbDab	pdb_00004n90-F-G	4n90	O14763	Conatumumab	0	mapped	
Thera-SAbDab	pdb_00004n90-H-I	4n90	P50591	Conatumumab	0	mapped	
Thera-SAbDab	pdb_00004n90-H-I	4n90	O14763	Conatumumab	0	mapped	
Thera-SAbDab	pdb_00004od2-B-A	4od2	O14763	Drozitumab	0	mapped	
Thera-SAbDab	pdb_00004oqt-H-L	4oqt	Q96FE5	Opicinumab	0	mapped	
Thera-SAbDab	pdb_00005b71-B-A	5b71	P01031	Crovalimab	0	mapped	
Thera-SAbDab	pdb_00005b71-D-C	5b71	P01031	Crovalimab	0	mapped	
Thera-SAbDab	pdb_00005b8c-B-A	5b8c	Q15116	Pembrolizumab	0	mapped	
Thera-SAbDab	pdb_00005b8c-E-D	5b8c	Q15116	Pembrolizumab	0	mapped	
Thera-SAbDab	pdb_00005b8c-H-G	5b8c	Q15116	Pembrolizumab	0	mapped	
Thera-SAbDab	pdb_00005b8c-K-J	5b8c	Q15116	Pembrolizumab	0	mapped	
Thera-SAbDab	pdb_00005csz-A-B	5csz	P05067	Trontinemab	0	mapped	
Thera-SAbDab	pdb_00005csz-A-B	5csz	P05067	Gantenerumab	0	mapped	
Thera-SAbDab	pdb_00005csz-H-L	5csz	P05067	Trontinemab	0	mapped	
Thera-SAbDab	pdb_00005csz-H-L	5csz	P05067	Gantenerumab	0	mapped	
Thera-SAbDab	pdb_00005dmi-H-L	5dmi	P25942	Teneliximab	0	mapped	
Thera-SAbDab	pdb_00005dwu-H-L	5dwu	P32927	Trabikibart	0	mapped	
Thera-SAbDab	pdb_00005dwu-H-L	5dwu	P32927	Trabikibart	0	mapped	
Thera-SAbDab	pdb_00005ggr-A-B	5ggr	Q15116	Nivolumab	0	mapped	
Thera-SAbDab	pdb_00005ggr-H-L	5ggr	Q15116	Nivolumab	0	mapped	
Thera-SAbDab	pdb_00005ggs-A-B	5ggs	Q15116	Pembrolizumab	0	mapped	
Thera-SAbDab	pdb_00005ggs-C-D	5ggs	Q15116	Pembrolizumab	0	mapped	
Thera-SAbDab	pdb_00005ggt-H-L	5ggt	Q9NZQ7	Itanistomig	0	mapped	
Thera-SAbDab	pdb_00005ggv-H-L	5ggv	P16410	Tremelimumab	0	mapped	
Thera-SAbDab	pdb_00005ggv-H-L	5ggv	P16410	Volrustomig	0	mapped	
Thera-SAbDab	pdb_00005grj-H-L	5grj	Q9NZQ7	Avelumab	0	mapped	
Thera-SAbDab	pdb_00005grj-H-L	5grj	Q9NZQ7	Bintrafusp	0	mapped	
Thera-SAbDab	pdb_00005i5k-H-L	5i5k	P01031	Eculizumab	0	mapped	
Thera-SAbDab	pdb_00005i5k-X-Y	5i5k	P01031	Eculizumab	0	mapped	
Thera-SAbDab	pdb_00005iwl-A1-B2	5iwl	Q08722	Magrolimab	0	mapped	
Thera-SAbDab	pdb_00005iwl-B1-A2	5iwl	Q08722	Magrolimab	0	mapped	
Thera-SAbDab	AACDB:1442	5iwl	Q08722	Magrolimab	0	mapped	
Thera-SAbDab	AACDB:1443	5iwl	Q08722	Magrolimab	0	mapped	
Thera-SAbDab	pdb_00005jxe-D-C	5jxe	Q15116	Pembrolizumab	0	mapped	
Thera-SAbDab	pdb_00005jxe-G-F	5jxe	Q15116	Pembrolizumab	0	mapped	
Thera-SAbDab	pdb_00005kn5-A-B	5kn5	P01135	Fepixnebart	0	mapped	
Thera-SAbDab	pdb_00005kn5-D-E	5kn5	P01135	Fepixnebart	0	mapped	
Thera-SAbDab	pdb_00005ngv-H-L	5ngv	Q13705	Bimagrumab	0	mapped	
Thera-SAbDab	pdb_00005nh3-H-L	5nh3	P27037	Bimagrumab	0	mapped	
Thera-SAbDab	pdb_00005nh3-I-M	5nh3	P27037	Bimagrumab	0	mapped	
Thera-SAbDab	pdb_00005nhr-A-B	5nhr	Q13705	Bimagrumab	0	mapped	
Thera-SAbDab	pdb_00005nhr-H-L	5nhr	Q13705	Bimagrumab	0	mapped	
Thera-SAbDab	pdb_00005o4g-B-A	5o4g	P04626	Zenocutuzumab	1	mapped	
Thera-SAbDab	pdb_00005o4o-B-A	5o4o	P21860	Zenocutuzumab	0	mapped	
Thera-SAbDab	pdb_00005o7p-B-A	5o7p	P21860	Zenocutuzumab	0	mapped	
Thera-SAbDab	pdb_00005sx4-H-L	5sx4	P00533	Bafisontamab	0	noncanonical_contact_residue	
Thera-SAbDab	pdb_00005sx4-H-L	5sx4	P00533	Panitumumab	0	noncanonical_contact_residue	
Thera-SAbDab	pdb_00005sx4-J-I	5sx4	P00533	Bafisontamab	0	noncanonical_contact_residue	
Thera-SAbDab	pdb_00005sx4-J-I	5sx4	P00533	Panitumumab	0	noncanonical_contact_residue	
Thera-SAbDab	pdb_00005sx5-H-L	5sx5	P00533	Bafisontamab	0	noncanonical_contact_residue	
Thera-SAbDab	pdb_00005sx5-H-L	5sx5	P00533	Panitumumab	0	noncanonical_contact_residue	
Thera-SAbDab	pdb_00005sx5-J-K	5sx5	P00533	Bafisontamab	0	noncanonical_contact_residue	
Thera-SAbDab	pdb_00005sx5-J-K	5sx5	P00533	Panitumumab	0	noncanonical_contact_residue	
Thera-SAbDab	pdb_00005th9-H-L	5th9	P14780	Andecaliximab	0	mapped	
Thera-SAbDab	pdb_00005th9-I-M	5th9	P14780	Andecaliximab	0	mapped	
Thera-SAbDab	pdb_00005th9-J-N	5th9	P14780	Andecaliximab	0	mapped	
Thera-SAbDab	pdb_00005tru-H-L	5tru	P16410	Tazlestobart	0	mapped	
Thera-SAbDab	pdb_00005tru-H-L	5tru	P16410	Ipilimumab	0	mapped	
Thera-SAbDab	pdb_00005tru-H-L	5tru	P16410	Danvilostomig	0	mapped	
Thera-SAbDab	pdb_00005tru-H-L	5tru	P16410	Sovipostobart	0	mapped	
Thera-SAbDab	pdb_00005tru-h-l	5tru	P16410	Tazlestobart	0	mapped	
Thera-SAbDab	pdb_00005tru-h-l	5tru	P16410	Ipilimumab	0	mapped	
Thera-SAbDab	pdb_00005tru-h-l	5tru	P16410	Danvilostomig	0	mapped	
Thera-SAbDab	pdb_00005tru-h-l	5tru	P16410	Sovipostobart	0	mapped	
Thera-SAbDab	pdb_00005vzy-H-L	5vzy	P05067	Crenezumab	0	mapped	
Thera-SAbDab	pdb_00005wt9-H-L	5wt9	Q15116	Nivolumab	0	mapped	
Thera-SAbDab	pdb_00005wux-A-B	5wux	P01375	Certolizumab	0	mapped	
Thera-SAbDab	pdb_00005wux-C-D	5wux	P01375	Certolizumab	0	mapped	
Thera-SAbDab	pdb_00005wux-H-L	5wux	P01375	Certolizumab	0	mapped	
Thera-SAbDab	pdb_00005x8l-F-K	5x8l	Q9NZQ7	Atezolizumab	0	mapped	
Thera-SAbDab	pdb_00005x8l-F-K	5x8l	Q9NZQ7	Palverafusp	0	mapped	
Thera-SAbDab	pdb_00005x8l-G-L	5x8l	Q9NZQ7	Atezolizumab	0	mapped	
Thera-SAbDab	pdb_00005x8l-G-L	5x8l	Q9NZQ7	Palverafusp	0	mapped	
Thera-SAbDab	pdb_00005x8l-H-M	5x8l	Q9NZQ7	Atezolizumab	0	mapped	
Thera-SAbDab	pdb_00005x8l-H-M	5x8l	Q9NZQ7	Palverafusp	0	mapped	
Thera-SAbDab	pdb_00005x8l-J-O	5x8l	Q9NZQ7	Atezolizumab	0	mapped	
Thera-SAbDab	pdb_00005x8l-J-O	5x8l	Q9NZQ7	Palverafusp	0	mapped	
Thera-SAbDab	pdb_00005x8l-S-N	5x8l	Q9NZQ7	Atezolizumab	0	mapped	
Thera-SAbDab	pdb_00005x8l-S-N	5x8l	Q9NZQ7	Palverafusp	0	mapped	
Thera-SAbDab	pdb_00005x8m-B-C	5x8m	Q9NZQ7	Durvalumab	0	mapped	
Thera-SAbDab	AACDB:1958	5xj3	P16410	Sovipostobart	0	mapped	
Thera-SAbDab	AACDB:1958	5xj3	P16410	Tazlestobart	0	mapped	
Thera-SAbDab	AACDB:1958	5xj3	P16410	Ipilimumab	0	mapped	
Thera-SAbDab	AACDB:1958	5xj3	P16410	Danvilostomig	0	mapped	
Thera-SAbDab	AACDB:1959	5xj3	P16410	Sovipostobart	0	mapped	
Thera-SAbDab	AACDB:1959	5xj3	P16410	Tazlestobart	0	mapped	
Thera-SAbDab	AACDB:1959	5xj3	P16410	Ipilimumab	0	mapped	
Thera-SAbDab	AACDB:1959	5xj3	P16410	Danvilostomig	0	mapped	
Thera-SAbDab	AACDB:1960	5xj3	P16410	Sovipostobart	0	mapped	
Thera-SAbDab	AACDB:1960	5xj3	P16410	Tazlestobart	0	mapped	
Thera-SAbDab	AACDB:1960	5xj3	P16410	Ipilimumab	0	mapped	
Thera-SAbDab	AACDB:1960	5xj3	P16410	Danvilostomig	0	mapped	
Thera-SAbDab	AACDB:1961	5xj3	P16410	Sovipostobart	0	mapped	
Thera-SAbDab	AACDB:1961	5xj3	P16410	Tazlestobart	0	mapped	
Thera-SAbDab	AACDB:1961	5xj3	P16410	Ipilimumab	0	mapped	
Thera-SAbDab	AACDB:1961	5xj3	P16410	Danvilostomig	0	mapped	
Thera-SAbDab	AACDB:1962	5xj4	Q9NZQ7	Durvalumab	0	mapped	
Thera-SAbDab	pdb_00005y9j-H-L	5y9j	Q9Y275	Belimumab	0	mapped	
Thera-SAbDab	pdb_00005yoy-G-D	5yoy	P01375	Golimumab	0	mapped	
Thera-SAbDab	pdb_00005yoy-H-E	5yoy	P01375	Golimumab	0	mapped	
Thera-SAbDab	pdb_00005yoy-I-F	5yoy	P01375	Golimumab	0	mapped	
Thera-SAbDab	pdb_00005yoy-P-M	5yoy	P01375	Golimumab	0	mapped	
Thera-SAbDab	pdb_00005yoy-Q-N	5yoy	P01375	Golimumab	0	mapped	
Thera-SAbDab	pdb_00005yoy-R-O	5yoy	P01375	Golimumab	0	mapped	
Thera-SAbDab	pdb_00006a3w-A-B	6a3w	Q07011	Utomilumab	0	mapped	
Thera-SAbDab	pdb_00006a3w-D-E	6a3w	Q07011	Utomilumab	0	mapped	
Thera-SAbDab	pdb_00006a3w-G-H	6a3w	Q07011	Utomilumab	0	mapped	
Thera-SAbDab	pdb_00006a3w-J-K	6a3w	Q07011	Utomilumab	0	mapped	
Thera-SAbDab	pdb_00006b3s-C-D	6b3s	P00533	Necitumumab	0	noncanonical_contact_residue	
Thera-SAbDab	pdb_00006b3s-F-G	6b3s	P00533	Necitumumab	0	noncanonical_contact_residue	
Thera-SAbDab	pdb_00006b3s-H-L	6b3s	P00533	Necitumumab	0	noncanonical_contact_residue	
Thera-SAbDab	pdb_00006b3s-J-K	6b3s	P00533	Necitumumab	0	noncanonical_contact_residue	
Thera-SAbDab	pdb_00006co3-H-L	6co3	P05067	Aducanumab	0	mapped	
Thera-SAbDab	pdb_00006ct7-A-B	6ct7	P37840	Cinpanemab	0	mapped	
Thera-SAbDab	pdb_00006ct7-H-L	6ct7	P37840	Cinpanemab	0	mapped	
Thera-SAbDab	pdb_00006dkj-A-B	6dkj	P48546	Maridebart	0	mapped	
Thera-SAbDab	pdb_00006dkj-H-L	6dkj	P48546	Maridebart	0	mapped	
Thera-SAbDab	pdb_00006fgb-H-L	6fgb	P55899	Rozanolixizumab	0	mapped	
Thera-SAbDab	pdb_00006fgb-H-L	6fgb	P61769	Rozanolixizumab	0	mapped	
Thera-SAbDab	pdb_00006fxn-D-E	6fxn	Q9Y275	Belimumab	0	mapped	
Thera-SAbDab	pdb_00006fxn-D-E	6fxn	Q9Y275	Belimumab	0	mapped	
Thera-SAbDab	pdb_00006fxn-F-G	6fxn	Q9Y275	Belimumab	0	mapped	
Thera-SAbDab	pdb_00006fxn-F-G	6fxn	Q9Y275	Belimumab	0	mapped	
Thera-SAbDab	pdb_00006fxn-H-I	6fxn	Q9Y275	Belimumab	0	mapped	
Thera-SAbDab	pdb_00006fxn-H-I	6fxn	Q9Y275	Belimumab	0	mapped	
Thera-SAbDab	pdb_00006fxn-M-N	6fxn	Q9Y275	Belimumab	0	mapped	
Thera-SAbDab	pdb_00006fxn-M-N	6fxn	Q9Y275	Belimumab	0	mapped	
Thera-SAbDab	pdb_00006fxn-O-P	6fxn	Q9Y275	Belimumab	0	mapped	
Thera-SAbDab	pdb_00006fxn-O-P	6fxn	Q9Y275	Belimumab	0	mapped	
Thera-SAbDab	pdb_00006fxn-Q-R	6fxn	Q9Y275	Belimumab	0	mapped	
Thera-SAbDab	pdb_00006fxn-Q-R	6fxn	Q9Y275	Belimumab	0	mapped	
Thera-SAbDab	pdb_00006iap-H-L	6iap	O76036	Bexatamig	1	mapped	
Thera-SAbDab	pdb_00006jbt-H-L	6jbt	Q15116	Toripalimab	0	mapped	
Thera-SAbDab	pdb_00006mhr-A-B	6mhr	Q07011	Urelumab	0	mapped	
Thera-SAbDab	pdb_00006mhr-D-E	6mhr	Q07011	Urelumab	0	mapped	
Thera-SAbDab	pdb_00006mi2-A-B	6mi2	Q07011	Utomilumab	0	mapped	
Thera-SAbDab	pdb_00006mi2-D-E	6mi2	Q07011	Utomilumab	0	mapped	
Thera-SAbDab	pdb_00006nha-H-L	6nha	P55899	Orilanolimab	0	mapped	
Thera-SAbDab	pdb_00006nha-H-L	6nha	P61769	Orilanolimab	0	mapped	
Thera-SAbDab	pdb_00006obd-B-A	6obd	P31358	Gatralimab	0	mapped	
Thera-SAbDab	pdb_00006obd-H-L	6obd	P31358	Gatralimab	0	mapped	
Thera-SAbDab	pdb_00006oge-C-B	6oge	P04626	Pertuzumab	0	mapped	
Thera-SAbDab	pdb_00006oge-E-D	6oge	P04626	Anbenitamab	1	mapped	
Thera-SAbDab	pdb_00006oge-E-D	6oge	P04626	Timigutuzumab	0	mapped	
Thera-SAbDab	pdb_00006oge-E-D	6oge	P04626	Cinrebafusp	0	mapped	
Thera-SAbDab	pdb_00006oge-E-D	6oge	P04626	Nesfrotamig	0	mapped	
Thera-SAbDab	pdb_00006oge-E-D	6oge	P04626	Caxmotabart	0	mapped	
Thera-SAbDab	pdb_00006oge-E-D	6oge	P04626	Fidasimtamab	1	mapped	
Thera-SAbDab	pdb_00006oge-E-D	6oge	P04626	Zanidatamab	1	mapped	
Thera-SAbDab	pdb_00006oge-E-D	6oge	P04626	Coprelotamab	0	mapped	
Thera-SAbDab	pdb_00006oge-E-D	6oge	P04626	Trastuzumab	0	mapped	
Thera-SAbDab	pdb_00006oge-E-D	6oge	P04626	Runimotamab	0	mapped	
Thera-SAbDab	pdb_00006oge-E-D	6oge	P04626	Anvatabart	0	mapped	
Thera-SAbDab	pdb_00006ogx-C-D	6ogx	P43489	Vonlerolizumab	0	mapped	
Thera-SAbDab	pdb_00006okn-A-B	6okn	P43489	Vonlerolizumab	0	mapped	
Thera-SAbDab	pdb_00006okn-C-D	6okn	P43489	Vonlerolizumab	0	mapped	
Thera-SAbDab	pdb_00006pe8-A-B	6pe8	P25942	Ravagalimab	0	mapped	
Thera-SAbDab	pdb_00006pe8-H-L	6pe8	P25942	Ravagalimab	0	mapped	
Thera-SAbDab	pdb_00006rp8-H-L	6rp8	P16410	Tazlestobart	0	mapped	
Thera-SAbDab	pdb_00006rp8-H-L	6rp8	P16410	Ipilimumab	0	mapped	
Thera-SAbDab	pdb_00006rp8-H-L	6rp8	P16410	Danvilostomig	0	mapped	
Thera-SAbDab	pdb_00006rp8-H-L	6rp8	P16410	Sovipostobart	0	mapped	
Thera-SAbDab	pdb_00006rp8-h-l	6rp8	P16410	Tazlestobart	0	mapped	
Thera-SAbDab	pdb_00006rp8-h-l	6rp8	P16410	Ipilimumab	0	mapped	
Thera-SAbDab	pdb_00006rp8-h-l	6rp8	P16410	Danvilostomig	0	mapped	
Thera-SAbDab	pdb_00006rp8-h-l	6rp8	P16410	Sovipostobart	0	mapped	
Thera-SAbDab	pdb_00006rqm-B	6rqm	P16410	Erfonrilimab	1	mapped	
Thera-SAbDab	pdb_00006t3j-A-B	6t3j	O14763	Benufutamab	0	mapped	
Thera-SAbDab	pdb_00006t3j-C-D	6t3j	O14763	Tilogotamab	0	mapped	
Thera-SAbDab	pdb_00006t3j-F-G	6t3j	O14763	Benufutamab	0	mapped	
Thera-SAbDab	pdb_00006t3j-H-I	6t3j	O14763	Tilogotamab	0	mapped	
Thera-SAbDab	pdb_00006u6u-H-L	6u6u	Q9HB29	Spesolimab	0	mapped	
Thera-SAbDab	pdb_00006umg-H-L	6umg	Q16602	Erenumab	0	mapped	
Thera-SAbDab	pdb_00006umg-H-L	6umg	O60894	Erenumab	0	mapped	
Thera-SAbDab	pdb_00006umg-h-l	6umg	Q16602	Erenumab	0	mapped	
Thera-SAbDab	pdb_00006umg-h-l	6umg	O60894	Erenumab	0	mapped	
Thera-SAbDab	pdb_00006v4p-C-D	6v4p	P08514	Abciximab	0	mapped	
Thera-SAbDab	pdb_00006v4p-C-D	6v4p	P05106	Abciximab	0	mapped	
Thera-SAbDab	pdb_00006vgr-C-D	6vgr	Q9H4B8	Tamrintamab	0	mapped	
Thera-SAbDab	pdb_00006vgr-C-D	6vgr	Q9H4B8	Tamrintamab	0	mapped	
Thera-SAbDab	pdb_00006vgr-H-L	6vgr	Q9H4B8	Tamrintamab	0	mapped	
Thera-SAbDab	pdb_00006vgr-H-L	6vgr	Q9H4B8	Tamrintamab	0	mapped	
Thera-SAbDab	pdb_00006vja-H-L	6vja	P11836	Ripertamab	0	mapped	
Thera-SAbDab	pdb_00006vja-H-L	6vja	P11836	Rituximab	0	mapped	
Thera-SAbDab	pdb_00006vja-H-L	6vja	P11836	Eramkafusp	0	mapped	
Thera-SAbDab	pdb_00006vja-H-L	6vja	P11836	Ripertamab	0	mapped	
Thera-SAbDab	pdb_00006vja-H-L	6vja	P11836	Rituximab	0	mapped	
Thera-SAbDab	pdb_00006vja-H-L	6vja	P11836	Eramkafusp	0	mapped	
Thera-SAbDab	pdb_00006vja-I-M	6vja	P11836	Ripertamab	0	mapped	
Thera-SAbDab	pdb_00006vja-I-M	6vja	P11836	Rituximab	0	mapped	
Thera-SAbDab	pdb_00006vja-I-M	6vja	P11836	Eramkafusp	0	mapped	
Thera-SAbDab	pdb_00006vja-I-M	6vja	P11836	Ripertamab	0	mapped	
Thera-SAbDab	pdb_00006vja-I-M	6vja	P11836	Rituximab	0	mapped	
Thera-SAbDab	pdb_00006vja-I-M	6vja	P11836	Eramkafusp	0	mapped	
Thera-SAbDab	pdb_00006wgl-A-B	6wgl	P24394	Dupilumab	0	mapped	
Thera-SAbDab	pdb_00006wvz-H-L	6wvz	P08581	Amivantamab	1	mapped	
Thera-SAbDab	pdb_00006x4t-B-E	6x4t	O75144	Rozibafusp	0	mapped	
Thera-SAbDab	pdb_00006x4t-B-E	6x4t	O75144	Prezalumab	0	mapped	
Thera-SAbDab	pdb_00006x4t-D-F	6x4t	O75144	Rozibafusp	0	mapped	
Thera-SAbDab	pdb_00006x4t-D-F	6x4t	O75144	Prezalumab	0	mapped	
Thera-SAbDab	pdb_00006xkr-H-L	6xkr	Q15116	Sasanlimab	0	mapped	
Thera-SAbDab	pdb_00006xy2-H-L	6xy2	P16410	Gotistobart	0	mapped	
Thera-SAbDab	pdb_00006y90-C-D	6y90	P11836	Ripertamab	0	mapped	
Thera-SAbDab	pdb_00006y90-C-D	6y90	P11836	Rituximab	0	mapped	
Thera-SAbDab	pdb_00006y90-C-D	6y90	P11836	Eramkafusp	0	mapped	
Thera-SAbDab	pdb_00006y90-C-D	6y90	P11836	Ripertamab	0	mapped	
Thera-SAbDab	pdb_00006y90-C-D	6y90	P11836	Rituximab	0	mapped	
Thera-SAbDab	pdb_00006y90-C-D	6y90	P11836	Eramkafusp	0	mapped	
Thera-SAbDab	pdb_00006y90-H-L	6y90	P11836	Ripertamab	0	mapped	
Thera-SAbDab	pdb_00006y90-H-L	6y90	P11836	Rituximab	0	mapped	
Thera-SAbDab	pdb_00006y90-H-L	6y90	P11836	Eramkafusp	0	mapped	
Thera-SAbDab	pdb_00006y90-H-L	6y90	P11836	Ripertamab	0	mapped	
Thera-SAbDab	pdb_00006y90-H-L	6y90	P11836	Rituximab	0	mapped	
Thera-SAbDab	pdb_00006y90-H-L	6y90	P11836	Eramkafusp	0	mapped	
Thera-SAbDab	pdb_00006y92-C-D	6y92	P11836	Ofatumumab	0	no_variable_domain_contacts	
Thera-SAbDab	pdb_00006y92-C-D	6y92	P11836	Ofatumumab	0	mapped	
Thera-SAbDab	pdb_00006y92-H-L	6y92	P11836	Ofatumumab	0	mapped	
Thera-SAbDab	pdb_00006y92-H-L	6y92	P11836	Ofatumumab	0	no_variable_domain_contacts	
Thera-SAbDab	pdb_00006yio-H-L	6yio	P01589	Vopikitug	0	mapped	
Thera-SAbDab	pdb_00007bxa-B-C	7bxa	Q15116	Tislelizumab	0	mapped	
Thera-SAbDab	pdb_00007bxa-H-L	7bxa	Q15116	Tislelizumab	0	mapped	
