gene_symbol	uniprot_id	uniprot_name	label_source	surfaceome_label	internal_compartment_hint	uniprot_subcellular	has_cell_membrane_uniprot	has_gpi_uniprot	max_tpm_gtex	max_ntpm_hpa_tissue	max_tpm_hpa_celline	max_tpm_tcga	max_expression_any
LRIT3	Q3SXY7	LRIT3_HUMAN	machine learning	surface	True	Endoplasmic reticulum membrane (Single-pass membrane protein)	False	False	1.73624	16.3	1.6	6.920093524679905	16.3
DLK1	P80370	DLK1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	628.449	1533.9	2865.4	25027.03813043511	25027.03813043511
TYRP1	P17643	TYRP1_HUMAN	machine learning	surface	False	Melanosome membrane (Single- pass type I membrane protein)	False	False	39.182	137.2	3556.2	14473.235977044991	14473.235977044991
TPO	P07202	PERT_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein);Cell surface	False	False	965.349	1387.6	51.0	13022.329152551802	13022.329152551802
BCAM	P50895	BCAM_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	523.672	346.2	1840.0	10731.765874300268	10731.765874300268
SPINT2	O43291	SPIT2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	253.567	474.7	4341.9	8192.566845850124	8192.566845850124
AREG	P15514	AREG_HUMAN	machine learning	surface	False	Membrane (Single-pass membrane protein)	False	False	95.0524	308.9	7110.5	2198.950394567045	7110.5
SLC34A2	O95436	NPT2B_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	301.701	709.6	1695.2	6096.6447320164	6096.6447320164
TM4SF4	P48230	T4S4_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	651.04	888.2	956.3	6034.421521104299	6034.421521104299
DPCR1	Q3MIW9	DPCR1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	98.4596	0.0	0.0	5738.268455934733	5738.268455934733
EMP1	P54849	EMP1_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	1242.57	1936.4	2047.0	5562.430695489604	5562.430695489604
TM4SF1	P30408	T4S1_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	281.137	406.9	2932.4	5118.12517986541	5118.12517986541
ITGB7	P26010	ITB7_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	144.332	29.1	4955.2	180.35454887649104	4955.2
TSPAN3	O60637	TSN3_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	183.128	408.6	646.2	4925.313043486935	4925.313043486935
UPK3BL	B0FP48	UPK3L_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	130.411	0.0	0.0	4828.300327049668	4828.300327049668
AQP8	O94778	AQP8_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	337.073	1207.4	7.0	4715.188377173899	4715.188377173899
ITGA5	P08648	ITA5_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	1170.83	733.7	1102.2	4586.251275694049	4586.251275694049
TSPAN8	P19075	TSN8_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	1097.92	891.6	2635.9	4340.061189180717	4340.061189180717
SDC1	P18827	SDC1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein);Secreted	False	False	664.171	471.7	4305.6	3654.857912601043	4305.6
TSPAN31	Q12999	TSN31_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	41.154	30.7	282.0	4197.456493146062	4197.456493146062
EMP3	P54852	EMP3_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	410.232	306.4	1125.8	4003.37109921866	4003.37109921866
DCT	P40126	TYRP2_HUMAN	machine learning	surface	False	Melanosome membrane (Single-pass type I membrane protein)	False	False	24.5478	101.6	1742.6	3939.2346281124633	3939.2346281124633
UPK1B	O75841	UPK1B_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	21.8997	82.9	959.0	3770.6554628501513	3770.6554628501513
RHO	P08100	OPSD_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	0.533656	3767.6	0.2	1942.7698101295396	3767.6
APP	P05067	A4_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein);Membrane, clathrin-coated pit	False	False	548.194	669.1	2174.1	3653.084994143096	3653.084994143096
ADAM7	Q9H2U9	ADAM7_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	2.63641	3519.1	11.7	146.34099283479875	3519.1
AQP4	P55087	AQP4_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	237.065	354.4	160.6	3366.1869127069544	3366.1869127069544
SLC2A3	P11169	GTR3_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	903.733	404.4	1388.6	3335.065931899179	3335.065931899179
MXRA8	Q9BRK3	MXRA8_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	364.458	114.3	606.0	3314.325461886664	3314.325461886664
TYR	P14679	TYRO_HUMAN	machine learning	surface	False	Melanosome membrane (Single-pass type I membrane protein)	False	False	9.06934	29.8	950.3	3314.325461886664	3314.325461886664
UPK1A	O00322	UPK1A_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	105.083	122.1	230.2	3004.47982689553	3004.47982689553
MFSD12	Q6NUT3	MFS12_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	50.6146	49.0	1329.6	2970.313545639788	2970.313545639788
TMEM123	Q8N131	PORIM_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	210.764	368.0	2747.8	2958.8062487342513	2958.8062487342513
SELL	P14151	LYAM1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	1530.32	216.7	456.0	2805.805883435647	2805.805883435647
PAM	P19021	AMD_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein);Membrane (Single-pass type I membrane protein);Secreted;Secreted	False	False	516.763	1159.0	946.9	2638.6777447101267	2638.6777447101267
CD3D	P04234	CD3D_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	186.35	809.4	1900.9	2509.004642694615	2509.004642694615
PI16	Q6UXB8	PI16_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	145.402	143.1	789.6	2508.65684476524	2508.65684476524
TM4SF5	O14894	T4S5_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	164.041	190.2	595.5	2484.9470913893224	2484.9470913893224
SLC12A1	Q13621	S12A1_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	484.863	664.4	18.1	2454.3059894043645	2454.3059894043645
ICAM1	P05362	ICAM1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	244.772	233.5	660.3	2388.516944140925	2388.516944140925
MS4A15	Q8N5U1	M4A15_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	44.6141	41.0	250.6	2320.4668599402485	2320.4668599402485
MET	P08581	MET_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein);Secreted	False	False	21.6336	40.1	2296.7	1592.4132814874802	2296.7
TSPAN13	O95857	TSN13_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	195.369	174.9	925.3	2273.972931271452	2273.972931271452
CD276	Q5ZPR3	CD276_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	63.7384	26.8	212.5	2146.3941731207774	2146.3941731207774
IL13RA2	Q14627	I13R2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	52.061	30.5	1589.0	2134.0811538015178	2134.0811538015178
SLC3A1	Q07837	SLC31_HUMAN	machine learning	surface	False	Membrane (Single-pass type II membrane protein)	False	False	31.1763	604.7	273.6	2110.8367872472177	2110.8367872472177
TMCO3	Q6UWJ1	TMCO3_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	40.1192	72.3	181.4	2062.2439665161596	2062.2439665161596
PTPRN	Q16849	PTPRN_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	571.7	178.0	494.7	1990.7540472284152	1990.7540472284152
IGSF1	Q8N6C5	IGSF1_HUMAN	machine learning	surface	False	Membrane (Multi- pass membrane protein);Membrane (Multi- pass membrane protein);Secreted	False	False	193.911	379.9	71.5	1983.866557990911	1983.866557990911
CD248	Q9HCU0	CD248_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	605.247	219.6	1787.5	1661.3025634190883	1787.5
AQP5	P55064	AQP5_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	549.974	586.3	197.9	1776.1025740159655	1776.1025740159655
CA12	O43570	CAH12_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	169.494	271.0	655.7	1760.5362046278565	1760.5362046278565
SLC1A3	P43003	EAA1_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	209.213	527.4	195.4	1731.971130227074	1731.971130227074
TMEM158	Q8WZ71	TM158_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	110.824	82.8	514.6	1686.7134033639904	1686.7134033639904
RHAG	Q02094	RHAG_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	2.35923	112.6	1679.0	444.6716922548292	1679.0
PTPRB	P23467	PTPRB_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	40.6176	36.3	85.0	1650.9710715952774	1650.9710715952774
IL2RG	P31785	IL2RG_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	559.056	317.8	1649.7	896.2754626935304	1649.7
VCAM1	P19320	VCAM1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	263.135	366.8	561.2	1638.9988419735312	1638.9988419735312
LRRN2	O75325	LRRN2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	28.0018	20.2	62.7	1617.7793191767296	1617.7793191767296
ASGR2	P07307	ASGR2_HUMAN	machine learning	surface	False	Membrane (Single-pass type II membrane protein)	False	False	472.462	559.0	354.4	1602.1562074502065	1602.1562074502065
TMEM27	Q9HBJ8	TMM27_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	53.7736	0.0	0.0	1583.2782312144627	1583.2782312144627
IL2RA	P01589	IL2RA_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	41.9739	17.5	1550.7	134.6797639986883	1550.7
MRC2	Q9UBG0	MRC2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	259.486	60.4	455.1	1531.5736805110912	1531.5736805110912
MAG	P20916	MAG_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	904.892	699.7	77.8	1529.9820980477216	1529.9820980477216
TNFRSF13B	O14836	TR13B_HUMAN	machine learning	surface	False	Membrane (Single-pass type III membrane protein)	False	False	224.189	58.7	1494.3	371.9580526902706	1494.3
DLL1	O00548	DLL1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	98.236	42.7	171.6	1492.483258636299	1492.483258636299
CD151	P48509	CD151_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	845.776	806.4	1485.2	1275.9878437312414	1485.2
AQP9	O43315	AQP9_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	668.802	657.2	120.2	1480.4284242923595	1480.4284242923595
SLC13A4	Q9UKG4	S13A4_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	11.4636	1460.7	101.6	1407.1876146454154	1460.7
ITGB5	P18084	ITB5_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	432.985	290.3	1458.1	902.2593641207428	1458.1
SLC39A8	Q9C0K1	S39A8_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	66.8949	58.7	399.6	1457.7211047519395	1457.7211047519395
CLDND1	Q9NY35	CLDN1_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	1062.05	1440.2	304.0	1326.398819240144	1440.2
SERINC2	Q96SA4	SERC2_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	159.601	241.0	582.1	1436.5564757526645	1436.5564757526645
TSPAN7	P41732	TSN7_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	693.785	677.1	547.3	1413.5419458132706	1413.5419458132706
PROCR	Q9UNN8	EPCR_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	115.781	120.1	1411.2	856.1372660530924	1411.2
NGFR	P08138	TNR16_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	383.267	41.9	1319.7	1387.6220544180708	1387.6220544180708
CD82	P27701	CD82_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	198.349	135.6	439.8	1381.767295931112	1381.767295931112
TCIRG1	Q13488	VPP3_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	557.344	278.3	370.3	1368.2336917865716	1368.2336917865716
TMEFF2	Q9UIK5	TEFF2_HUMAN	machine learning	surface	False	Membrane (Single- pass type I membrane protein);Membrane (Single- pass type I membrane protein);Secreted	False	False	13.8184	34.3	113.5	1344.82145149057	1344.82145149057
CD37	P11049	CD37_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	695.287	233.1	758.1	1289.7706962062132	1289.7706962062132
TMEM63B	Q5T3F8	CSCL2_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	73.9799	46.4	123.7	1289.2344067633223	1289.2344067633223
SDC2	P34741	SDC2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	257.163	430.0	968.7	1282.282902396753	1282.282902396753
SLC43A3	Q8NBI5	S43A3_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	138.125	134.9	612.0	1281.6608852811123	1281.6608852811123
SLC44A4	Q53GD3	CTL4_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	307.332	123.7	125.8	1263.840649566742	1263.840649566742
MUC12	Q9UKN1	MUC12_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	47.3175	63.6	134.8	1254.1540475237769	1254.1540475237769
BAMBI	Q13145	BAMBI_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	138.194	58.6	697.7	1244.369169288944	1244.369169288944
MPZL1	O95297	MPZL1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	93.1805	85.4	342.8	1243.4207460613206	1243.4207460613206
TSPAN15	O95858	TSN15_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	157.554	98.0	253.5	1231.66895495801	1231.66895495801
SEMA4B	Q9NPR2	SEM4B_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	148.75	119.6	355.3	1224.7731300410155	1224.7731300410155
CD69	Q07108	CD69_HUMAN	machine learning	surface	False	Membrane (Single-pass type II membrane protein)	False	False	106.286	159.6	226.2	1221.2973814375232	1221.2973814375232
MEP1A	Q16819	MEP1A_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	135.763	440.6	104.7	1207.660150475485	1207.660150475485
SLC6A11	P48066	S6A11_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	43.0769	77.7	17.5	1202.064671102014	1202.064671102014
ALCAM	Q13740	CD166_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein);Secreted	False	False	163.992	412.8	1199.5	531.1948259344567	1199.5
NCSTN	Q92542	NICA_HUMAN	machine learning	surface	False	Melanosome;Membrane (Single-pass type I membrane protein)	False	False	146.617	84.7	278.1	1192.1076374780228	1192.1076374780228
CD34	P28906	CD34_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	119.657	206.4	1180.1	1142.120168427018	1180.1
ANKH	Q9HCJ1	ANKH_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	69.6486	38.2	132.5	1177.2449140130298	1177.2449140130298
MS4A6A	Q9H2W1	M4A6A_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	130.713	133.3	224.8	1164.9875013924106	1164.9875013924106
DLL3	Q9NYJ7	DLL3_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	12.0535	27.1	222.7	1144.8149800419449	1144.8149800419449
SLC44A2	Q8IWA5	CTL2_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	332.654	148.1	837.1	1140.221768546843	1140.221768546843
MUC3A	Q02505	MUC3A_HUMAN	machine learning	surface	False	Membrane (Single-pass membrane protein);Secreted;Secreted;Secreted;Secreted	False	False	52.0597	39.4	62.5	1105.2819283093902	1105.2819283093902
CD7	P09564	CD7_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	74.6396	51.1	577.1	1103.3682774766555	1103.3682774766555
ABCC5	O15440	MRP5_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	90.6763	137.7	300.7	1099.169900147463	1099.169900147463
SLC6A8	P48029	SC6A8_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	86.7812	145.9	730.5	1093.2432157949409	1093.2432157949409
CADM4	Q8NFZ8	CADM4_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	343.734	203.4	982.9	1061.6545132464478	1061.6545132464478
ENG	P17813	EGLN_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	492.2	518.6	810.4	1060.8453498854592	1060.8453498854592
MYADM	Q96S97	MYADM_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	221.513	210.2	521.2	1058.201488347488	1058.201488347488
THBD	P07204	TRBM_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	115.982	69.4	408.0	1045.7328483571457	1045.7328483571457
LRIG1	Q96JA1	LRIG1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	39.927	136.0	173.1	1040.4548264255504	1040.4548264255504
DGCR2	P98153	IDD_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	107.489	59.2	133.7	1030.6213008634409	1030.6213008634409
SLC1A2	P43004	EAA2_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	323.107	1024.9	190.8	872.129369099173	1024.9
ICAM2	P13598	ICAM2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	93.1708	156.5	1020.4	672.783193100478	1020.4
ITGA10	O75578	ITA10_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	230.887	114.0	177.6	1015.3057832129105	1015.3057832129105
PTK7	Q13308	PTK7_HUMAN	machine learning	surface	False	Cell junction;Membrane (Single-pass type I membrane protein)	False	False	120.141	87.5	247.2	1013.9695249535542	1013.9695249535542
TMEM213	A2RRL7	TM213_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	63.4892	70.9	19.7	998.5553270628152	998.5553270628152
VSIG1	Q86XK7	VSIG1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	113.484	182.7	167.1	959.8721820008744	959.8721820008744
SUSD3	Q96L08	SUSD3_HUMAN	machine learning	surface	False	Membrane (Single-pass membrane protein)	False	False	158.091	76.3	178.3	938.880974540687	938.880974540687
TSPAN33	Q86UF1	TSN33_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	145.198	46.7	135.9	934.5956138898902	934.5956138898902
PTPRF	P10586	PTPRF_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	117.441	102.2	633.1	933.883291175198	933.883291175198
EVI2B	P34910	EVI2B_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	683.177	178.5	214.2	931.6204197433278	931.6204197433278
LRP2	P98164	LRP2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein);Membrane, coated pit	False	False	28.0461	42.1	78.8	931.0394252993676	931.0394252993676
ITGB6	P18564	ITB6_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	32.802	74.9	194.0	928.139883514915	928.139883514915
EPHB6	O15197	EPHB6_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein);Secreted	False	False	220.791	79.7	157.7	924.4800901372804	924.4800901372804
CD70	P32970	CD70_HUMAN	machine learning	surface	False	Membrane (Single-pass type II membrane protein)	False	False	348.724	3.2	923.9	719.7729105456879	923.9
TMPRSS15	P98073	ENTK_HUMAN	machine learning	surface	False	Membrane (Single-pass type II membrane protein)	False	False	1.95221	921.9	484.3	408.727773814605	921.9
SLC13A2	Q13183	S13A2_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	57.0034	121.8	24.3	900.6972199376396	900.6972199376396
EFNB1	P98172	EFNB1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	93.2196	50.5	278.3	885.2851248592534	885.2851248592534
SLC12A2	P55011	S12A2_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	46.3869	71.2	275.9	882.6504288086426	882.6504288086426
ITGB8	P26012	ITB8_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	131.945	20.2	180.7	881.9165652370768	881.9165652370768
OPN3	Q9H1Y3	OPN3_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	18.3583	17.6	102.7	875.3391893595901	875.3391893595901
PTPRC	P08575	PTPRC_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein);Membrane raft	False	False	236.318	273.8	519.5	843.1808487144735	843.1808487144735
ADIPOR2	Q86V24	ADR2_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	119.191	121.3	109.0	835.9647353736302	835.9647353736302
TSPAN14	Q8NG11	TSN14_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	36.0977	85.3	283.3	833.3612849602854	833.3612849602854
ITGA7	Q13683	ITA7_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	341.401	138.6	193.0	820.0103111348004	820.0103111348004
TNFRSF14	Q92956	TNR14_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	284.668	96.3	47.0	815.1932131494702	815.1932131494702
LYVE1	Q9Y5Y7	LYVE1_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	138.908	140.3	66.1	811.641162096814	811.641162096814
CD83	Q01151	CD83_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	105.04	197.9	805.0	609.590932615522	805.0
SLC2A2	P11168	GTR2_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	140.312	781.9	107.0	767.5931998744132	781.9
SLAMF7	Q9NQ25	SLAF7_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	345.934	58.0	465.0	765.7332617615467	765.7332617615467
LILRA5	A6NI73	LIRA5_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein);Secreted;Membrane (Single-pass type I membrane protein);Secreted;Secreted;Secreted	False	False	762.207	73.4	6.9	277.72145125370963	762.207
PTCRA	Q6ISU1	PTCRA_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	6.59455	119.8	241.4	747.3281570886621	747.3281570886621
MFSD4	Q8N468	MFSD4_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	173.729	0.0	0.0	746.9138646869732	746.9138646869732
LRRC32	Q14392	LRC32_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	186.764	101.7	206.1	744.8974758036804	744.8974758036804
LIM2	P55344	LMIP_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	0.538544	0.5	23.4	731.8976123269501	731.8976123269501
GLIPR1	P48060	GLIP1_HUMAN	machine learning	surface	False	Membrane (Single-pass membrane protein)	False	False	91.4936	81.2	726.6	603.8714310344131	726.6
SLC12A8	A0AV02	S12A8_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	40.1288	21.0	61.8	722.3218504163544	722.3218504163544
SLC26A9	Q7LBE3	S26A9_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	68.606	68.3	83.5	721.1212268305351	721.1212268305351
ITGA2B	P08514	ITA2B_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	36.2607	15.7	630.2	714.8010689742912	714.8010689742912
SPN	P16150	LEUK_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	110.688	67.7	454.8	713.8603088175932	713.8603088175932
VSIG8	Q5VU13	VSIG8_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	21.7211	23.6	24.2	713.563483972752	713.563483972752
CPD	O75976	CBPD_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	51.5105	53.7	280.7	701.4507208589118	701.4507208589118
SLC45A2	Q9UMX9	S45A2_HUMAN	machine learning	surface	False	Melanosome membrane (Multi-pass membrane protein)	False	False	1.64442	1.2	643.4	679.8147610918085	679.8147610918085
CA14	Q9ULX7	CAH14_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	47.9176	112.9	120.7	666.7480250593427	666.7480250593427
ASIC4	Q96FT7	ASIC4_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	60.9434	7.4	21.1	663.1529416984673	663.1529416984673
LILRA4	P59901	LIRA4_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	19.4648	10.1	2.7	662.96910187127	662.96910187127
ABCC4	O15439	MRP4_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	22.154	38.7	222.7	656.5667146929237	656.5667146929237
SELPLG	Q14242	SELPL_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	654.334	75.0	415.0	414.37596604517546	654.334
TRGC2	P03986	TRGC2_HUMAN	machine learning	surface	False	Membrane (Single-pass membrane protein)	False	False	0.0	30.0	647.8	0.0	647.8
SLC39A12	Q504Y0	S39AC_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	25.283	647.0	5.0	93.3374755774862	647.0
LRP4	O75096	LRP4_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	55.9247	29.8	130.0	639.9421778122063	639.9421778122063
VSIG2	Q96IQ7	VSIG2_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	548.998	584.2	243.0	638.0818728033772	638.0818728033772
TSPAN6	O43657	TSN6_HUMAN	machine learning	surface	False	Membrane (Multi-pass membrane protein)	False	False	76.0027	73.2	269.9	633.2791284944512	633.2791284944512
LTBR	P36941	TNR3_HUMAN	machine learning	surface	False	Membrane (Single-pass type I membrane protein)	False	False	201.085	137.4	317.2	632.4894997888769	632.4894997888769
GRAMD1B	Q3KR37	GRM1B_HUMAN	machine learning	surface	False	Membrane (Single-pass membrane protein)	False	False	111.404	204.1	627.7	392.81230885160784	627.7
